자치구,스트레스분류,해결태그,장소명,카테고리,도로명주소,경도,위도,전화번호,플레이스URL
양천구,소음,키워드:힐링,연세힐링치과의원,"병원,의원>치과",서울특별시 양천구 공항대로 564,126.867986,37.549057,,
양천구,소음,키워드:수목원,무릉도원수목원,"여행,명소>식물원,수목원",,126.8184843,37.5030765,,http://ecopark.bucheon.go.kr/
양천구,소음,키워드:조용한,사쿠라테이엔 오목교직영점,음식점>술집>이자카야,"서울특별시 양천구 오목로 345 슬로우스퀘어 1층 127호, 128호",126.8758208,37.5247776,,https://www.sakurateien.com/
양천구,소음,키워드:조용한,포코아,음식점>브런치,서울특별시 양천구 목동중앙북로24길 23-13 1~2층,126.8783656,37.545316,,https://app.catchtable.co.kr/ct/shop/focoa
양천구,소음,키워드:조용한,삿뽀로 목동점,음식점>일식>일식당,서울특별시 양천구 목동동로 189,126.8706663,37.5224539,,https://blog.naver.com/youngentas
양천구,소음,키워드:산책코스,목동 파티룸 스튜디오 마음가온,"서비스,산업>장소대여",서울특별시 양천구 목동동로10길 19 지층,126.8717471,37.5193481,,http://www.spacecloud.kr/space/34851
영등포구,소음,키워드:조용한 카페,러스트 베이커리,"카페,디저트>베이커리",서울특별시 영등포구 경인로79길 15 러스트베이커리,126.8937186,37.5131931,,
영등포구,소음,키워드:조용한 카페,마호가니 타임스퀘어점,"음식점>카페,디저트",서울특별시 영등포구 영중로 15 타임스퀘어 3층,126.9035301,37.5172017,,https://kko.kakao.com/qbzFuaUPCT
영등포구,소음,키워드:조용한 카페,스타벅스 영등포신길점,"카페,디저트>카페","서울특별시 영등포구 신길로 137 (신길동) 1,2층",126.910073,37.5045659,,http://www.starbucks.co.kr/
영등포구,소음,키워드:조용한 카페,커피리브레 영등포 타임스퀘어점,"음식점>카페,디저트",서울특별시 영등포구 영중로 15 타임스퀘어 112호,126.9045088,37.5168985,,https://www.instagram.com/coffeelibre_time
영등포구,소음,키워드:조용한 카페,스타벅스 영등포역점,"카페,디저트>카페",서울특별시 영등포구 경인로 870 (영등포동1가),126.909191,37.51702,,http://www.starbucks.co.kr/
영등포구,소음,키워드:도서관,국회후생 (도서관식당),음식점>한식,서울특별시 영등포구 여의도동 의사당대로 1,126.9142029,37.5319169,,
영등포구,소음,키워드:도서관,국회도서관,"교육,학문>도서관",서울특별시 영등포구 의사당대로 1 국회도서관,126.9171641,37.5311002,,http://www.nanet.go.kr/
영등포구,소음,키워드:도서관,대원책문고,"쇼핑,유통>서점",서울특별시 영등포구 당산로45길 1 당산 삼성쉐르빌 205호,126.9006676,37.5331783,,
영등포구,소음,키워드:도서관,여의도브라이튼도서관,"교육,학문>군구립도서관",서울특별시 영등포구 국제금융로 39,126.9294047,37.5242639,,
영등포구,소음,키워드:도서관,서울특별시교육청 영등포평생학습관,"교육,학문>도서관",서울특별시 영등포구 버드나루로15길 10 서울특별시교육청영등포평생학습관,126.9073627,37.5260655,,http://ydpllc.sen.go.kr/
영등포구,소음,키워드:북카페,카페꼼마 여의도신영증권점,"음식점>카페,디저트",서울특별시 영등포구 국제금융로8길 16 1층 카페꼼마,126.9287911,37.5211305,,https://www.instagram.com/cafecomma_official/
영등포구,소음,키워드:북카페,맨홀커피,"음식점>카페,디저트",서울특별시 영등포구 영신로 247 B동상가 지하1층,126.903915,37.5292717,,https://instagram.com/manhole_coffee?utm_medium=copy_link
영등포구,소음,키워드:북카페,맨홀커피웨스턴책방,"음식점>카페,디저트",서울특별시 영등포구 영등포로27길 24 맨홀커피 웨스턴 책방 1층,126.8995265,37.5229918,,https://www.instagram.com/manhole_coffee/
영등포구,소음,키워드:북카페,강변서재,"음식점>카페,디저트",서울특별시 영등포구 의사당대로 1 국회 사랑재 옆 건물 2층,126.9163184,37.5329545,,
영등포구,소음,키워드:북카페,아크앤북 TP타워여의도점,"쇼핑,유통>도서,음반,문구>서점",서울특별시 영등포구 의사당대로 96 TPTower B2층,126.9228725,37.5215212,,
영등포구,소음,키워드:미술관,미술관에간꼬마미술교습소,학원 등 교습시설>미술교육,서울특별시 영등포구 대방천로 237-1 2층,126.9172915,37.4987538,,https://forms.gle/E5GYuiRi96JiM4Dx7
영등포구,소음,키워드:미술관,퐁피두센터 한화,"문화,예술>미술관",서울특별시 영등포구 63로 50 63빌딩 별관,126.9399392,37.5196568,,https://www.centrepompidou-hanwha.kr/
영등포구,소음,키워드:미술관,금고미술관,"문화,예술>미술관",서울특별시 영등포구 은행로 38 한국수출입은행빌딩,126.9234694,37.5287581,,
영등포구,소음,키워드:박물관,YDP 곤충체험학습관,"여행,명소>박물관",서울특별시 영등포구 선유동1로 80 영등포구청 별관청사 YDP 곤충체험학습관,126.8938801,37.5283321,,
영등포구,소음,키워드:박물관,카페동양화점,"음식점>카페,디저트",서울특별시 영등포구 영등포로27길 13 1층 카페동양화점,126.8991593,37.5222254,,https://blog.naver.com/cake_dyhj
영등포구,소음,키워드:박물관,국회박물관어린이박물관,"여행,명소>박물관",서울특별시 영등포구 의사당대로 1 국회,126.9190575,37.5316807,,https://museum.assembly.go.kr/
영등포구,소음,키워드:박물관,동북아역사재단독도체험관,"여행,명소>체험,홍보관",서울특별시 영등포구 영중로 15 타임스퀘어 지하 2층,126.9027029,37.5176795,,https://dokdomuseum.nahf.or.kr/
영등포구,소음,키워드:박물관,국회박물관 식당&amp;카페,음식점>한식,서울특별시 영등포구 의사당대로 1 국회박물관 B1층,126.9191046,37.5318749,,
영등포구,소음,키워드:전시회,다이브 인,"문화,예술>박람회,전시회",서울특별시 영등포구 영중로 15 타임스퀘어 지하 1층,126.9027297,37.5176718,,https://www.instagram.com/opci_seoul/
영등포구,소음,키워드:전시회,씨씨오씨,"문화,예술>박람회,전시회",서울특별시 영등포구 63로 50,126.9403139,37.5198158,,
영등포구,소음,키워드:전시회,한국국제전시,"문화,예술>박람회,전시회",서울특별시 영등포구 국제금융로6길 33 여의도백화점빌딩 1116호,126.9269111,37.5207851,,http://www.i-kieco.com/
영등포구,소음,키워드:전시회,어반플루토,"문화,예술>전시관",서울특별시 영등포구 양평로22나길 3-2 2층,126.8939949,37.538823,,https://blog.naver.com/urbanpluto
영등포구,소음,키워드:전시회,네모전람,"지원,대행>전시,행사대행",서울특별시 영등포구 여의대방로67길 8,126.93108,37.5195229,,http://www.nemofairs.com/
영등포구,소음,키워드:힐링,미스터힐링 롯데시네마영등포점,힐링카페,서울특별시 영등포구 경인로 846 롯데시네마 7층,126.9076607,37.5156838,,
영등포구,소음,키워드:힐링,참손길지압마사지힐링센터 여의도점,"미용>안마,마사지,지압",서울특별시 영등포구 여의대방로 375 아일렉스타워 4층,126.9307891,37.5189066,,https://www.youtube.com/watch?v=y595Xwr_bvo
영등포구,소음,키워드:힐링,비욘드 이마트 영등포점,"쇼핑,유통>화장품,향수",서울특별시 영등포구 영중로 15 타임스퀘어,126.9042788,37.5176343,,
영등포구,소음,키워드:힐링,힐링쉴드 신길 직영점,"쇼핑,유통>휴대폰액세서리",서울특별시 영등포구 도신로 242,126.9179076,37.512768,,https://blog.naver.com/pontreekorea
영등포구,소음,키워드:힐링,나비잠안마의자 여의도점,힐링카페,서울특별시 영등포구 의사당대로1길 25 116호,126.929996,37.5202051,,https://www.nabi-jam.com/book?branch=Yeouido
영등포구,소음,키워드:수목원,선유도공원,"여행,명소>근린공원",서울특별시 영등포구 선유로 343,126.90014,37.543418,,http://parks.seoul.go.kr/seonyudo
영등포구,소음,키워드:수목원,당산공원이끼정원,"여행,명소>식물원,수목원",서울특별시 영등포구 당산로27길 12,126.8958763,37.5254314,,
영등포구,소음,키워드:식물원,아마존꽃식물원 서울점,"생활,편의>꽃집,꽃배달",서울특별시 영등포구 신풍로8길 2,126.910574,37.4999218,,
영등포구,소음,키워드:식물원,선유도공원수생식물원,자연공원>부속시설,서울특별시 영등포구 선유로 343,126.8998789,37.5436431,,
영등포구,소음,키워드:식물원,풍림식물원,"생활,편의>꽃집,꽃배달",,126.9066,37.5210999,,
영등포구,소음,키워드:조용한,타마,음식점>일식>덮밥,서울특별시 영등포구 은행로 30 1층,126.9227831,37.5279076,,https://www.instagram.com/unagitama
영등포구,소음,키워드:조용한,모도우 여의도점,"한식>육류,고기요리","서울특별시 영등포구 국제금융로2길 32 여의도파이낸스타워 405, 406호",126.924138,37.5238818,,https://openine.com/PARTY
영등포구,소음,키워드:조용한,셰프의 아이들,"카페,디저트>베이커리","서울특별시 영등포구 당산로 102 1층, 2층",126.8964461,37.5236937,,https://www.instagram.com/chefs_aidul
영등포구,소음,키워드:차분한,진헤어룸,미용>미용실,서울특별시 영등포구 신길로41길 10 1층,126.9099189,37.507986,,
용산구,소음,키워드:조용한 카페,패션5,"카페,디저트>베이커리",서울특별시 용산구 이태원로 272 패션5 1층,127.001938,37.5386535,,https://패션5.com/
용산구,소음,키워드:조용한 카페,맥심플랜트,"카페,디저트>카페",서울특별시 용산구 이태원로 250,127.000997,37.5369691,,https://www.instagram.com/maxim_plant/
용산구,소음,키워드:조용한 카페,키에리,"카페,디저트>케이크전문",서울특별시 용산구 이태원로26길 16-8,126.9931885,37.5333702,,http://instagram.com/kyeri_official
용산구,소음,키워드:조용한 카페,더베이커스테이블,"카페,디저트>베이커리",서울특별시 용산구 녹사평대로 244-1,126.9874302,37.5394512,,http://www.thebakerstable.co.kr
용산구,소음,키워드:조용한 카페,파리크라상 이촌점,"카페,디저트>베이커리",서울특별시 용산구 이촌로 245 로얄상가 1층 파리크라상 이촌점,126.9746835,37.5198639,,https://pariscroissantorder.com
용산구,소음,키워드:도서관,현대카드 뮤직 라이브러리,"교육,학문>도서관",서울특별시 용산구 이태원로 246,127.0006742,37.5366943,,http://dive.hyundaicard.com/web/musiclibrary/spaceMain.hdc
용산구,소음,키워드:도서관,서울특별시교육청 남산도서관,"교육,학문>도서관",서울특별시 용산구 소월로 109 남산도서관,126.9813371,37.5530598,,http://nslib.sen.go.kr/
용산구,소음,키워드:도서관,서울특별시교육청 용산도서관,"교육,학문>도서관",서울특별시 용산구 두텁바위로 160 용산도서관,126.980123,37.5519877,,http://yslib.sen.go.kr/
용산구,소음,키워드:도서관,현대카드 아트 라이브러리,"교육,학문>도서관",서울특별시 용산구 이태원로 248 2층,127.0008687,37.5368277,,https://dive.hyundaicard.com/web/artlibrary/spaceMain.hdc
용산구,소음,키워드:도서관,이마트24 숙대도서관점,"생활,편의>편의점",서울특별시 용산구 청파로43길 70,126.9667608,37.5441733,,https://abr.ge/3uedxc
용산구,소음,키워드:북카페,북파크라운지,"카페,디저트>북카페",서울특별시 용산구 이태원로 294 블루스퀘어 3층 북파크라운지,127.0024193,37.5409711,,https://www.instagram.com/nol.theater/
용산구,소음,키워드:북카페,텐티북스 &amp; 카페,"음식점>카페,디저트",서울특별시 용산구 이태원로 4,126.9745254,37.5350215,,http://tiantibooks.co.kr
용산구,소음,키워드:북카페,소월길 밀영,"음식점>카페,디저트",서울특별시 용산구 두텁바위로35길 2 2층,126.9811884,37.5470923,,http://www.milyoung.com
용산구,소음,키워드:북카페,스토리지북앤필름,서점>독립서점,서울특별시 용산구 신흥로 115-1 1층,126.983141,37.5447467,,http://www.storagebookandfilm.com
용산구,소음,키워드:북카페,녹음집,"카페,디저트>카페",서울특별시 용산구 원효로 177-2 2층,126.9623515,37.5359463,,https://www.instagram.com/nokumm.zip
용산구,소음,키워드:미술관,국립중앙박물관,"여행,명소>박물관",서울특별시 용산구 서빙고로 137 국립중앙박물관,126.980388,37.5240867,,https://www.museum.go.kr/site/main/home
용산구,소음,키워드:미술관,이태리국시 한남,음식점>양식,서울특별시 용산구 이태원로 234 2층,126.9995794,37.5356959,,https://www.instagram.com/italyguksi
용산구,소음,키워드:미술관,리움미술관,"문화,예술>미술관",서울특별시 용산구 이태원로55길 60-16,126.9994097,37.5380141,,http://www.instagram.com/leeummuseumofart/
용산구,소음,키워드:미술관,아모레퍼시픽미술관,"문화,예술>미술관",서울특별시 용산구 한강대로 100,126.9686231,37.5288531,,https://www.instagram.com/amorepacificmuseum/
용산구,소음,키워드:미술관,소브스한남,음식점>양식,서울특별시 용산구 이태원로42길 19 1층,126.999842,37.5357644,,http://www.instagram.com/sovs_hannam
용산구,소음,키워드:박물관,전쟁기념사업회 전쟁기념관,"여행,명소>박물관",서울특별시 용산구 이태원로 29,126.9771484,37.5364643,,http://www.warmemo.or.kr/
용산구,소음,키워드:박물관,이태리이층집 용리단길점,음식점>이탈리아음식,서울특별시 용산구 한강대로48길 15 2층 이태리이층집,126.9714533,37.5316124,,https://www.instagram.com/a_twostory_italy/
용산구,소음,키워드:박물관,돈까스잔치 동빙고점,음식점>일식>돈가스,서울특별시 용산구 서빙고로 297,126.9964345,37.5212393,,http://www.donzanchi.co.kr/
용산구,소음,키워드:전시회,대원뮤지엄,"문화,예술>전시관",서울특별시 용산구 한강대로23길 55 아이파크몰 테마파크 6층 팝콘D스퀘어 내,126.9635884,37.5295809,,http://popcond.com/shop/list.php?ca_id=3010
용산구,소음,키워드:전시회,디커뮤니케이션 에바알머슨,"문화,예술>박람회,전시회",서울특별시 용산구 이태원로 29,126.9785121,37.5373958,,
용산구,소음,키워드:전시회,순수박물관,갤러리카페,서울특별시 용산구 신흥로3가길 55 순수박물관,126.9840455,37.542262,,https://www.instagram.com/thewallseoul
용산구,소음,키워드:전시회,화이트스톤갤러리,"문화,예술>갤러리,화랑",서울특별시 용산구 소월로 70,126.9782202,37.5541682,,https://blog.naver.com/whitestonegallery
용산구,소음,키워드:전시회,뉴스프링프로젝트,"문화,예술>갤러리,화랑",서울특별시 용산구 이태원로45길 22,126.9984339,37.5364754,,https://www.instagram.com/newspringproject
용산구,소음,키워드:힐링,미스터힐링 숙대입구역점,힐링카페,서울특별시 용산구 한강대로 286-2 3층,126.9726352,37.5439154,,
용산구,소음,키워드:힐링,힐링약국,"건강,의료>약국",서울특별시 용산구 신흥로 53 1층,126.9876395,37.5432601,,
용산구,소음,키워드:힐링,배기영힐링테라피 한남본점,"미용>피부,체형관리",서울특별시 용산구 한남대로21길 20 5층,127.0061589,37.5339395,,https://www.instagram.com/bgyhealingtherapy
용산구,소음,키워드:힐링,리탐카페,"음식점>카페,디저트",서울특별시 용산구 회나무로44길 2 1층,126.996584,37.5407488,,https://smartstore.naver.com/ritamstore
용산구,소음,키워드:힐링,구동명쾌유마사지 한남점,"미용>피부,체형관리",서울특별시 용산구 이태원로 239 5층,126.9997189,37.5363728,,http://www.kyouhand.com/app/?gn=4&ln=14
용산구,소음,키워드:수목원,남산야외식물원,"여행,명소>식물원,수목원",,126.9954579,37.5427635,,
용산구,소음,키워드:수목원,호네,"여행,명소>식물원,수목원",서울특별시 용산구 백범로77길 61 1층,126.966493,37.5407995,,
용산구,소음,키워드:수목원,종합행정타운힐링정원,"여행,명소>식물원,수목원",서울특별시 용산구 녹사평대로 150 용산구종합행정타운,126.9903674,37.5323085,,
용산구,소음,키워드:식물원,가을단풍길(남산야외식물원),지역명소>계절거리,,126.9949427,37.5426644,,
용산구,소음,키워드:식물원,남산야외식물원 주차장,"교통,운수>민영주차장",,126.9938972,37.5427016,,
용산구,소음,키워드:식물원,국립중앙박물관전통염료식물원,"관람,체험>부속시설",서울특별시 용산구 서빙고로 137,126.9814076,37.5248325,,
용산구,소음,키워드:식물원,식물원김밥 용산점,분식>김밥,서울특별시 용산구 서빙고로 17 몰동 1층 1021호,126.9678526,37.5257664,,
용산구,소음,키워드:조용한,드포레 와인&amp;비스트로 용산점,음식점>양식,서울특별시 용산구 한강대로15길 8-3 1층,126.9639376,37.5260753,,https://app.catchtable.co.kr/ct/shop/DeFore
용산구,소음,키워드:조용한,이진칸,술집>이자카야,서울특별시 용산구 보광로 124 3층 이진칸,126.9942978,37.533834,,https://catchtable.co.kr/ijinkan_itaewon
용산구,소음,키워드:조용한,낫배드커피 한남,"음식점>카페,디저트",서울특별시 용산구 이태원로49길 37 낫배드커피 한남,126.9983773,37.5372309,,https://blog.naver.com/notbadcoffee
용산구,소음,키워드:조용한,폰트 용산점,"카페,디저트>카페",서울특별시 용산구 한강대로15길 19-16 1층,126.9628565,37.5257906,,http://www.pontcoffee.com
용산구,소음,키워드:산책코스,남산자락숲길3구간,"여행,명소>도보코스",,127.0028128,37.5496168,,
은평구,소음,키워드:조용한 카페,스타벅스 더북한산점,"카페,디저트>카페",서울특별시 은평구 대서문길 24-11 (진관동),126.9475563,37.6554576,,http://www.starbucks.co.kr/
은평구,소음,키워드:조용한 카페,1인1잔,"음식점>카페,디저트",서울특별시 은평구 연서로 534,126.937943,37.6409722,,http://www.instagram.com/1in_official/
은평구,소음,키워드:조용한 카페,펀스터,"음식점>카페,디저트",서울특별시 은평구 증산로3길 8-15,126.9057184,37.5813884,,https://www.instagram.com/punster_coffee
은평구,소음,키워드:조용한 카페,투썸플레이스 연신내점,"카페,디저트>카페","서울특별시 은평구 연서로 223 2, 3층",126.9199124,37.6185095,,https://mo.twosome.co.kr/
은평구,소음,키워드:조용한 카페,스페이스헬레나,"음식점>카페,디저트",서울특별시 은평구 진관길 4 2층,126.9389582,37.6421715,,https://app.catchtable.co.kr/ct/shop/spacehelena
은평구,소음,키워드:도서관,은평구립도서관,"교육,학문>도서관",서울특별시 은평구 통일로78가길 13-84 은평구립도서관,126.9282999,37.6189984,,http://www.eplib.or.kr/
은평구,소음,키워드:도서관,구립구산동도서관마을,"교육,학문>도서관",서울특별시 은평구 연서로13길 29-23 구립구산동도서관마을,126.9130969,37.6095175,,https://www.gsvlib.or.kr/
은평구,소음,키워드:도서관,내를건너서숲으로도서관,"교육,학문>군구립도서관",서울특별시 은평구 증산로17길 50,126.9080482,37.5916962,,https://blog.naver.com/naesuplib
은평구,소음,키워드:도서관,엄마표영어 드림키오 은평센터,어학교육>영어교육,서울특별시 은평구 진관2로 15-46 메트로프라자 2층 204호,126.9190942,37.638625,,https://blog.naver.com/dreamkioep1
은평구,소음,키워드:도서관,구립증산도서관,"교육,학문>도서관",서울특별시 은평구 증산로5길 6 구립증산도서관,126.9075589,37.582727,,http://www.jsplib.or.kr/
은평구,소음,키워드:북카페,알키미스타,"음식점>카페,디저트",서울특별시 은평구 응암로9길 24 1층,126.9138613,37.5878363,,https://blog.naver.com/alquimistar
은평구,소음,키워드:북카페,놀숲 연신내로데오점,"스포츠,오락>만화방",서울특별시 은평구 연서로29길 6 3층,126.9195785,37.6188603,,https://www.instagram.com/nolsoop__yeonsinnae/
은평구,소음,키워드:북카페,물푸레북카페,"카페,디저트>북카페",서울특별시 은평구 진관4로 48-51 은평뉴타운상림마을 742동 1층,126.9298651,37.6436129,,https://www.instagram.com/bookcafemulpure/
은평구,소음,키워드:북카페,카페옴니버스,"음식점>카페,디저트",서울특별시 은평구 진관3로 77,126.919421,37.6431008,,https://www.instagram.com/ep.booktown
은평구,소음,키워드:북카페,갈마루,"카페,디저트>북카페",서울특별시 은평구 연서로27길 31-6 갈현2동주민센터,126.9158157,37.6185099,,
은평구,소음,키워드:미술관,사비나미술관,"문화,예술>미술관",서울특별시 은평구 진관1로 93 사비나미술관,126.9292757,37.6301285,,http://www.savinamuseum.com/
은평구,소음,키워드:미술관,아트숨비센터,"문화,예술>복합문화공간",서울특별시 은평구 은평로8길 9 아트숨비센터,126.9207244,37.5994045,,https://blog.naver.com/artsoombi
은평구,소음,키워드:미술관,삼각산금암미술관,"문화,예술>미술관",서울특별시 은평구 진관길 21-2 삼각산금암미술관,126.9412376,37.6416329,,http://museum.ep.go.kr/
은평구,소음,키워드:미술관,우리동네미술관,학원 등 교습시설>미술교육,서울특별시 은평구 백련산로 38 205동상가 2층 208호,126.9231179,37.5911195,,https://www.instagram.com/urimisulgwan
은평구,소음,키워드:박물관,은평한옥마을,"여행,명소>체험마을",서울특별시 은평구 연서로50길 7-10,126.9393075,37.6413181,,https://eptour.kr
은평구,소음,키워드:박물관,은평역사한옥박물관,"여행,명소>박물관",서울특별시 은평구 연서로50길 8 은평역사한옥박물관,126.938022,37.6403454,,https://museum.ep.go.kr
은평구,소음,키워드:박물관,세계문화박물관,"여행,명소>박물관",서울특별시 은평구 불광로 135,126.932532,37.6188409,,http://www.multiculturemuseum.com
은평구,소음,키워드:박물관,다락방,"문화,예술>문화시설",서울특별시 은평구 진관길 23 다락방,126.941182,37.6415146,,https://www.instagram.com/eunpyeong_museum/
은평구,소음,키워드:전시회,아름다운가게,"문화,예술>박람회,전시회",서울특별시 은평구 통일로 684 공유동 101호,126.9341572,37.6087643,,http://www.market-factory.com/
은평구,소음,키워드:전시회,한국메세투어,"서비스,산업>여행사",서울특별시 은평구 진관3로 32 파크앤타워 B동 709호,126.9206843,37.639335,,http://www.messetour.co.kr/
은평구,소음,키워드:전시회,마이스플랜,"서비스,산업>여행사",서울특별시 은평구 진관3로 32 파크앤타워 B동 1008호,126.9206679,37.6393115,,https://www.miceplan.co.kr
은평구,소음,키워드:힐링,자연누리,"생활,편의>꽃집,꽃배달",서울특별시 은평구 녹번로 33 1층 자연누리,126.928394,37.6051258,,https://blog.naver.com/ppi74
은평구,소음,키워드:힐링,더 힐링,"미용>피부,체형관리",서울특별시 은평구 응암로 247 3층,126.9178795,37.5942391,,https://blog.naver.com/jhs010200
은평구,소음,키워드:힐링,힐링쉴드 불광점,"쇼핑,유통>휴대폰액세서리",서울특별시 은평구 통일로 767 베르디움스테이원 상가 2층 208호,126.9271543,37.6131971,,https://blog.naver.com/hermes1052
은평구,소음,키워드:힐링,좋은하루힐링마사지 응암역점,"미용>피부,체형관리",서울특별시 은평구 은평로 63 4층 좋은하루마사지센터,126.9148653,37.5991049,,
은평구,소음,키워드:힐링,하나요가,스포츠시설>요가원,서울특별시 은평구 불광로 39 3층,126.929941,37.6113757,,https://www.instagram.com/hanayoga_bg
은평구,소음,키워드:수목원,뿌리깊은수목원,"쇼핑,유통>조경",서울특별시 은평구 북한산로 332,126.9455039,37.6570288,,http://seowoojnd.com/arboretum/
은평구,소음,키워드:수목원,뿌리깊은수목원입구,도로시설>방면정보,,126.9440098,37.6577192,,
은평구,소음,키워드:식물원,동산꽃맞이공원 식용식물원,자연공원>부속시설,,126.8816085,37.6433487,,
은평구,소음,키워드:조용한,YM COFFEE PROJECT 연신내,"카페,디저트>카페",서울특별시 은평구 연서로29길 21-8 1층,126.9176137,37.619145,,http://www.instagram.com/ymcoffeeproject
은평구,소음,키워드:조용한,YM COFFEE PROJECT 구파발,"음식점>카페,디저트",서울특별시 은평구 진관3로 67 래미안아파트 909동 상가 1층 101호,126.920925,37.6408771,,https://www.ymcoffeeproject.com
은평구,소음,키워드:여유로운,모아당구장,"스포츠,오락>당구장",서울특별시 은평구 은평로 145 3층,126.923751,37.6009866,,
은평구,소음,키워드:산책코스,북한산둘레길8구간(구름정원길),"여행,명소>도보코스",,126.9361918,37.6261196,,
은평구,소음,키워드:산책코스,북한산둘레길9구간(마실길),"여행,명소>도보코스",,126.9407129,37.6429364,,
은평구,소음,키워드:산책코스,북한산둘레길10구간(내시묘역길),"여행,명소>도보코스",,126.9435749,37.6527209,,
종로구,소음,키워드:조용한 카페,어니언 안국,"음식점>카페,디저트",서울특별시 종로구 계동길 5 카페 어니언,126.9865244,37.5774607,,http://onionkr.com
종로구,소음,키워드:조용한 카페,스타벅스 광화문점,"카페,디저트>카페",서울특별시 종로구 세종대로 167 (세종로),126.9763106,37.5712544,,http://www.starbucks.co.kr/
종로구,소음,키워드:조용한 카페,도토리가든 안국점,"음식점>카페,디저트",서울특별시 종로구 계동길 19-8 1층,126.9862903,37.5780996,,https://www.instagram.com/dotori__seoul
종로구,소음,키워드:조용한 카페,포비 광화문,"카페,디저트>베이커리",서울특별시 종로구 종로3길 17 D타워 1층 21호,126.9787991,37.5707724,,http://www.fourb.co.kr
종로구,소음,키워드:조용한 카페,스타벅스 마로니에공원점,"카페,디저트>카페",서울특별시 종로구 대학로 116 1-2층 (동숭동),127.0023113,37.5815087,,http://www.starbucks.co.kr/
종로구,소음,키워드:도서관,서울특별시교육청 정독도서관,"교육,학문>도서관",서울특별시 종로구 북촌로5길 48 정독도서관,126.9829524,37.5810398,,http://jdlib.sen.go.kr/
종로구,소음,키워드:도서관,청운문학도서관,"교육,학문>도서관",서울특별시 종로구 자하문로36길 40,126.965917,37.5904171,,https://blog.naver.com/jn_jfac
종로구,소음,키워드:도서관,정독도서관 구내식당,음식점>한식,서울특별시 종로구 북촌로5길 48,126.9838671,37.5811536,,
종로구,소음,키워드:도서관,종로문화재단,"문화,예술>문화,예술단체",서울특별시 종로구 새문안로 41 4~5층,126.9696709,37.5690103,,https://blog.naver.com/jn_jfac
종로구,소음,키워드:도서관,제3의 시간,"교육,학문>도서관",서울특별시 종로구 대학로10길 8 리브랩 지상 3~5층,127.0026952,37.5816552,,http://pf.kakao.com/_xjAjBxj
종로구,소음,키워드:북카페,더숲 초소책방,"카페,디저트>카페",서울특별시 종로구 인왕산로 172,126.964205,37.5859414,,https://deosup.com/42
종로구,소음,키워드:북카페,카페 수달,"음식점>카페,디저트",서울특별시 종로구 율곡로 49-14,126.9844135,37.5766924,,https://www.instagram.com/cafe_sudal
종로구,소음,키워드:북카페,스태픽스,"음식점>카페,디저트",서울특별시 종로구 사직로9길 22 102호,126.9680306,37.5774704,,http://staffpicks.co.kr
종로구,소음,키워드:북카페,나지트,"음식점>카페,디저트",서울특별시 종로구 창경궁로26길 33 1층,126.9995271,37.5818385,,https://www.instagram.com/yournazit
종로구,소음,키워드:북카페,베란다,"음식점>카페,디저트",서울특별시 종로구 사직로10길 9-4,126.9705503,37.5753694,,https://www.instagram.com/veranda_seoul
종로구,소음,키워드:미술관,국립현대미술관 서울,"문화,예술>미술관",서울특별시 종로구 삼청로 30,126.9800492,37.5787817,,http://www.mmca.go.kr/
종로구,소음,키워드:미술관,대림미술관,"문화,예술>미술관",서울특별시 종로구 자하문로4길 21 대림미술관,126.9733812,37.57753,,http://www.daelimmuseum.org/
종로구,소음,키워드:미술관,석파정 서울미술관,"문화,예술>미술관",서울특별시 종로구 창의문로11길 4-1,126.9632741,37.5949535,,http://seoulmuseum.org
종로구,소음,키워드:미술관,서울공예박물관,"여행,명소>박물관",서울특별시 종로구 율곡로3길 4,126.983379,37.5766474,,http://craftmuseum.seoul.go.kr
종로구,소음,키워드:미술관,세종문화회관 미술관,"문화,예술>갤러리,화랑",서울특별시 종로구 세종대로 175,126.9759641,37.5717899,,https://www.instagram.com/sejongmuseum/
종로구,소음,키워드:박물관,경복궁,"여행,명소>궁궐",서울특별시 종로구 사직로 161 경복궁,126.9770162,37.5788408,,https://royal.khs.go.kr/gbg
종로구,소음,키워드:박물관,다이나믹메이즈 인사동,"여행,명소>테마파크",서울특별시 종로구 인사동길 12 대일빌딩 지하1층,126.9872482,37.5718987,,http://www.dynamicmaze.com/
종로구,소음,키워드:박물관,KT 온마루,"문화,예술>전시관",서울특별시 종로구 세종대로 178 KT광화문빌딩 West 2층,126.9778819,37.5721535,,
종로구,소음,키워드:박물관,북촌 한옥마을,"여행,명소>지역명소",서울특별시 종로구 계동길 37,126.9850839,37.581354,,https://culture.jongno.go.kr/media/ko/conts/111/web.do
종로구,소음,키워드:박물관,청와대사랑채,"여행,명소>관광안내소",서울특별시 종로구 효자로13길 45,126.9732243,37.5826284,,http://www.cwdsarangchae.kr/
종로구,소음,키워드:전시회,일민미술관,"문화,예술>미술관",서울특별시 종로구 세종대로 152 일민미술관,126.9776958,37.569836,,http://www.ilmin.org/
종로구,소음,키워드:전시회,갤러리 이즈,"문화,예술>갤러리,화랑",서울특별시 종로구 인사동길 52-1,126.9841615,37.5747823,,http://www.galleryis.com/
종로구,소음,키워드:전시회,아르코미술관,"문화,예술>미술관",서울특별시 종로구 동숭길 3 한국문화예술위원회 아르코미술관,127.0032406,37.5805408,,https://www.arko.or.kr/artcenter/
